Id,Prediction
r1334_c552,5.0
r1436_c552,5.0
r1583_c552,4.0
r1876_c552,5.0
r1895_c552,4.0
r2058_c552,4.0
r2289_c552,5.0
r2372_c552,1.0
r2430_c552,4.0
r2617_c552,3.0
r2660_c552,5.0
r2751_c552,1.0
r2934_c552,5.0
r3128_c552,1.0
r3136_c552,3.0
r3153_c552,2.0
r3165_c552,3.0
r3454_c552,5.0
r3549_c552,5.0
r3591_c552,3.0
r3632_c552,2.0
r3656_c552,3.0
r3674_c552,5.0
r3801_c552,2.0
r3857_c552,1.0
r3923_c552,3.0
r4322_c552,5.0
r4762_c552,2.0
r4769_c552,3.0
r4777_c552,2.0
r4852_c552,2.0
r5262_c552,2.0
r5303_c552,5.0
r5390_c552,4.0
r5809_c552,4.0
r6058_c552,5.0
r6195_c552,3.0
r6206_c552,1.0
r6416_c552,4.0
r7014_c552,5.0
r7043_c552,3.0
r7179_c552,3.0
r7251_c552,5.0
r7280_c552,2.0
r7326_c552,3.0
r7441_c552,3.0
r7537_c552,3.0
r7588_c552,2.0
r7847_c552,1.0
r8348_c552,3.0
r8399_c552,3.0
r8422_c552,2.0
r8829_c552,1.0
r8998_c552,3.0
r9010_c552,3.0
r9045_c552,4.0
r9077_c552,3.0
r9579_c552,5.0
r9653_c552,4.0
r81_c553,3.0
r212_c553,3.0
r313_c553,3.0
r676_c553,2.0
r836_c553,3.0
r1074_c553,5.0
r1174_c553,3.0
r1204_c553,3.0
r1275_c553,3.0
r1403_c553,5.0
r1458_c553,4.0
r1633_c553,3.0
r1853_c553,4.0
r1978_c553,5.0
r2021_c553,3.0
r2138_c553,4.0
r2186_c553,4.0
r2232_c553,5.0
r2294_c553,4.0
r2368_c553,4.0
r2437_c553,2.0
r2458_c553,1.0
r2620_c553,5.0
r2788_c553,2.0
r2797_c553,4.0
r3152_c553,5.0
r3362_c553,3.0
r3423_c553,2.0
r4187_c553,5.0
r4214_c553,1.0
r4355_c553,4.0
r4431_c553,3.0
r4505_c553,3.0
r4670_c553,4.0
r4800_c553,5.0
r4949_c553,3.0
r5018_c553,3.0
r5091_c553,3.0
r5218_c553,1.0
r5557_c553,3.0
r5586_c553,1.0
r5911_c553,4.0
r6069_c553,3.0
r6703_c553,3.0
r6787_c553,5.0
r7016_c553,5.0
r7022_c553,3.0
r7162_c553,4.0
r7430_c553,3.0
r7503_c553,4.0
r7569_c553,2.0
r7668_c553,5.0
r7771_c553,3.0
r7838_c553,4.0
r8181_c553,3.0
r8410_c553,4.0
r8509_c553,3.0
r8558_c553,4.0
r8715_c553,3.0
r8716_c553,4.0
r8922_c553,5.0
r8979_c553,4.0
r8989_c553,2.0
r9180_c553,4.0
r9184_c553,3.0
r9214_c553,3.0
r9266_c553,5.0
r9397_c553,3.0
r9623_c553,4.0
r9844_c553,5.0
r199_c554,4.0
r217_c554,5.0
r726_c554,3.0
r933_c554,3.0
r966_c554,5.0
r1094_c554,4.0
r1166_c554,4.0
r1306_c554,3.0
r1433_c554,4.0
r2142_c554,4.0
r2162_c554,5.0
r2193_c554,3.0
r2206_c554,5.0
r2651_c554,3.0
r2829_c554,4.0
r2836_c554,5.0
r2976_c554,4.0
r3148_c554,4.0
r3204_c554,3.0
r3379_c554,5.0
r3527_c554,1.0
r4242_c554,4.0
r4273_c554,3.0
r4551_c554,4.0
r4599_c554,3.0
r4900_c554,3.0
r4981_c554,3.0
r4992_c554,5.0
r5000_c554,5.0
r5011_c554,4.0
r5261_c554,4.0
r5280_c554,5.0
r5363_c554,3.0
r5469_c554,4.0
r5552_c554,3.0
r5564_c554,5.0
r5767_c554,3.0
r5782_c554,4.0
r5885_c554,3.0
r5892_c554,3.0
r5913_c554,5.0
r6000_c554,4.0
r6106_c554,4.0
r6107_c554,4.0
r6231_c554,4.0
r6243_c554,3.0
r6848_c554,2.0
r6895_c554,4.0
r6961_c554,4.0
r7063_c554,4.0
r7166_c554,5.0
r7232_c554,2.0
r7474_c554,5.0
r7500_c554,4.0
r8019_c554,3.0
r8054_c554,3.0
r8140_c554,2.0
r8329_c554,5.0
r8367_c554,5.0
r8947_c554,3.0
r9097_c554,4.0
r9099_c554,4.0
r9128_c554,3.0
r9150_c554,5.0
r9228_c554,3.0
r9243_c554,5.0
r9432_c554,4.0
r9444_c554,4.0
r9485_c554,4.0
r9534_c554,3.0
r9546_c554,3.0
r9709_c554,4.0
r9929_c554,4.0
r9955_c554,4.0
r9986_c554,5.0
r249_c555,2.0
r461_c555,3.0
r958_c555,4.0
r1346_c555,5.0
r1380_c555,3.0
r1470_c555,5.0
r1533_c555,2.0
r2001_c555,5.0
r2169_c555,3.0
r2362_c555,3.0
r2398_c555,4.0
r2461_c555,3.0
r2506_c555,2.0
r2545_c555,5.0
r2551_c555,2.0
r2570_c555,4.0
r2650_c555,4.0
r2671_c555,4.0
r2914_c555,5.0
r2942_c555,3.0
r3262_c555,2.0
r3316_c555,2.0
r3408_c555,2.0
r3541_c555,2.0
r4109_c555,3.0
r4291_c555,4.0
r4394_c555,3.0
r4632_c555,2.0
r5288_c555,4.0
r5298_c555,5.0
r5453_c555,5.0
r5754_c555,3.0
r6071_c555,3.0
r6191_c555,4.0
r6440_c555,1.0
r6633_c555,2.0
r6687_c555,5.0
r6972_c555,5.0
r6985_c555,3.0
r7054_c555,2.0
r7162_c555,4.0
r7500_c555,1.0
r7585_c555,3.0
r7645_c555,3.0
r7736_c555,2.0
r7784_c555,4.0
r7953_c555,1.0
r8024_c555,5.0
r8567_c555,2.0
r8685_c555,3.0
r8956_c555,2.0
r9062_c555,3.0
r9200_c555,4.0
r9236_c555,4.0
r9331_c555,3.0
r9369_c555,5.0
r9490_c555,4.0
r9550_c555,4.0
r9695_c555,2.0
r9778_c555,4.0
r9781_c555,2.0
r9827_c555,1.0
r9832_c555,3.0
r9928_c555,4.0
r61_c556,4.0
r78_c556,5.0
r85_c556,3.0
r146_c556,2.0
r244_c556,2.0
r285_c556,5.0
r500_c556,2.0
r567_c556,3.0
r1139_c556,5.0
r1417_c556,2.0
r1464_c556,2.0
r1583_c556,3.0
r1773_c556,5.0
r1815_c556,4.0
r1822_c556,4.0
r2115_c556,3.0
r2124_c556,2.0
r2220_c556,3.0
r2287_c556,4.0
r2331_c556,3.0
r2423_c556,3.0
r2592_c556,5.0
r2655_c556,1.0
r2908_c556,3.0
r3157_c556,3.0
r3320_c556,3.0
r3838_c556,3.0
r3846_c556,2.0
r4050_c556,4.0
r4413_c556,3.0
r4664_c556,4.0
r4854_c556,5.0
r4946_c556,3.0
r5092_c556,5.0
r5730_c556,3.0
r5831_c556,5.0
r6104_c556,3.0
r6303_c556,3.0
r6434_c556,2.0
r6650_c556,2.0
r6923_c556,3.0
r7019_c556,2.0
r7190_c556,4.0
r7458_c556,2.0
r7535_c556,5.0
r7568_c556,2.0
r7707_c556,4.0
r7789_c556,3.0
r7934_c556,5.0
r8566_c556,2.0
r8798_c556,5.0
r8885_c556,4.0
r8985_c556,2.0
r9031_c556,3.0
r9036_c556,5.0
r9163_c556,4.0
r9396_c556,2.0
r9407_c556,5.0
r9531_c556,5.0
r9852_c556,2.0
r9872_c556,5.0
r9889_c556,4.0
r310_c557,2.0
r482_c557,3.0
r1086_c557,3.0
r1132_c557,5.0
r1858_c557,3.0
r1927_c557,5.0
r1947_c557,4.0
r1948_c557,3.0
r2018_c557,4.0
r2515_c557,4.0
r2974_c557,3.0
r3040_c557,5.0
r3413_c557,5.0
r3502_c557,4.0
r4249_c557,1.0
r4369_c557,3.0
r4591_c557,3.0
r4704_c557,3.0
r5005_c557,4.0
r5296_c557,4.0
r5402_c557,5.0
r5686_c557,2.0
r6262_c557,4.0
r6795_c557,5.0
r7059_c557,4.0
r7199_c557,2.0
r7764_c557,4.0
r7870_c557,3.0
r8012_c557,3.0
r8017_c557,4.0
r8051_c557,2.0
r8360_c557,4.0
r8474_c557,4.0
r8646_c557,5.0
r9369_c557,5.0
r9550_c557,3.0
r9595_c557,3.0
r9658_c557,2.0
r9792_c557,3.0
r271_c558,4.0
r870_c558,5.0
r1024_c558,3.0
r1053_c558,4.0
r1899_c558,4.0
r2018_c558,5.0
r2144_c558,5.0
r2193_c558,3.0
r3288_c558,3.0
r3610_c558,4.0
r4243_c558,4.0
r4558_c558,4.0
r4728_c558,2.0
r5056_c558,4.0
r5545_c558,4.0
r5624_c558,1.0
r5872_c558,3.0
r5999_c558,3.0
r6129_c558,2.0
r6507_c558,5.0
r7024_c558,5.0
r7085_c558,4.0
r7199_c558,3.0
r7886_c558,4.0
r7975_c558,3.0
r8029_c558,4.0
r8067_c558,2.0
r8339_c558,3.0
r8372_c558,5.0
r8726_c558,4.0
r9113_c558,3.0
r9169_c558,5.0
r9834_c558,3.0
r9960_c558,4.0
r725_c559,3.0
r865_c559,3.0
r892_c559,3.0
r1335_c559,4.0
r1392_c559,4.0
r1418_c559,4.0
r1435_c559,4.0
r2040_c559,3.0
r2287_c559,5.0
r2703_c559,5.0
r2751_c559,4.0
r3770_c559,2.0
r4281_c559,4.0
r4743_c559,4.0
r4986_c559,3.0
r5131_c559,3.0
r5351_c559,5.0
r5375_c559,3.0
r5380_c559,3.0
r5846_c559,3.0
r6026_c559,5.0
r6236_c559,5.0
r7321_c559,2.0
r7774_c559,5.0
r7868_c559,5.0
r8425_c559,5.0
r8848_c559,2.0
r8907_c559,3.0
r8922_c559,3.0
r9154_c559,2.0
r9351_c559,4.0
r9407_c559,5.0
r9476_c559,5.0
r9529_c559,2.0
r9709_c559,5.0
r9914_c559,4.0
r172_c560,4.0
r1112_c560,2.0
r1229_c560,3.0
r2282_c560,3.0
r2840_c560,3.0
r3262_c560,5.0
r3709_c560,5.0
r4115_c560,2.0
r4801_c560,2.0
r5468_c560,3.0
r6110_c560,3.0
r6851_c560,3.0
r6904_c560,3.0
r7288_c560,4.0
r7497_c560,4.0
r8004_c560,4.0
r8458_c560,5.0
r8985_c560,2.0
r9058_c560,3.0
r9414_c560,4.0
r9578_c560,3.0
r9724_c560,3.0
r234_c561,3.0
r332_c561,4.0
r358_c561,4.0
r374_c561,3.0
r406_c561,3.0
r608_c561,3.0
r696_c561,2.0
r863_c561,5.0
r911_c561,3.0
r1164_c561,3.0
r1334_c561,5.0
r1386_c561,4.0
r1421_c561,3.0
r1540_c561,2.0
r1623_c561,2.0
r1752_c561,2.0
r1872_c561,5.0
r2169_c561,4.0
r2216_c561,2.0
r2263_c561,4.0
r2448_c561,4.0
r2942_c561,3.0
r2993_c561,1.0
r2997_c561,3.0
r3277_c561,3.0
r3348_c561,1.0
r3394_c561,4.0
r3449_c561,3.0
r3847_c561,3.0
r3857_c561,2.0
r4026_c561,3.0
r4065_c561,3.0
r4132_c561,3.0
r4222_c561,5.0
r4284_c561,4.0
r4432_c561,2.0
r4709_c561,5.0
r4832_c561,2.0
r5254_c561,3.0
r5698_c561,1.0
r5711_c561,3.0
r5812_c561,5.0
r6024_c561,4.0
r6122_c561,2.0
r6499_c561,3.0
r6694_c561,3.0
r6963_c561,2.0
r7179_c561,4.0
r7418_c561,2.0
r7538_c561,5.0
r7611_c561,3.0
r7622_c561,3.0
r7626_c561,3.0
r7800_c561,3.0
r7889_c561,5.0
r8059_c561,2.0
r8354_c561,3.0
r8398_c561,5.0
r8599_c561,5.0
r8662_c561,2.0
r8687_c561,2.0
r8870_c561,3.0
r9036_c561,1.0
r9112_c561,2.0
r9165_c561,4.0
r9676_c561,5.0
r190_c562,3.0
r241_c562,5.0
r378_c562,2.0
r422_c562,2.0
r565_c562,2.0
r730_c562,2.0
r824_c562,2.0
r985_c562,3.0
r1801_c562,2.0
r1819_c562,3.0
r2011_c562,3.0
r2026_c562,3.0
r2081_c562,3.0
r2198_c562,2.0
r2645_c562,3.0
r2751_c562,3.0
r3015_c562,4.0
r3235_c562,5.0
r3995_c562,2.0
r4141_c562,4.0
r4499_c562,3.0
r4640_c562,4.0
r4798_c562,3.0
r4894_c562,3.0
r4905_c562,1.0
r4914_c562,1.0
r4973_c562,5.0
r5218_c562,5.0
r5462_c562,3.0
r5557_c562,4.0
r5588_c562,3.0
r5892_c562,2.0
r5909_c562,1.0
r5966_c562,3.0
r6000_c562,4.0
r6221_c562,5.0
r6253_c562,4.0
r6467_c562,5.0
r6957_c562,3.0
r7243_c562,3.0
r7255_c562,2.0
r7513_c562,3.0
r7539_c562,5.0
r7569_c562,2.0
r7675_c562,5.0
r7999_c562,2.0
r8196_c562,3.0
r8373_c562,5.0
r8388_c562,3.0
r8643_c562,2.0
r8646_c562,3.0
r8655_c562,4.0
r8872_c562,3.0
r8904_c562,3.0
r9162_c562,4.0
r9182_c562,4.0
r9237_c562,3.0
r9439_c562,5.0
r9538_c562,5.0
r9745_c562,3.0
r1022_c563,4.0
r1046_c563,4.0
r1066_c563,4.0
r1737_c563,4.0
r2357_c563,4.0
r3097_c563,4.0
r3231_c563,3.0
r3276_c563,3.0
r3386_c563,4.0
r3559_c563,4.0
r3589_c563,3.0
r3750_c563,5.0
r4516_c563,4.0
r5091_c563,3.0
r5176_c563,4.0
r5473_c563,4.0
r5476_c563,5.0
r5539_c563,4.0
r5557_c563,1.0
r6149_c563,5.0
r6279_c563,4.0
r6329_c563,3.0
r6523_c563,3.0
r6598_c563,4.0
r6948_c563,4.0
r7260_c563,3.0
r7531_c563,4.0
r7992_c563,3.0
r8136_c563,4.0
r8500_c563,3.0
r8519_c563,4.0
r8595_c563,3.0
r8713_c563,4.0
r8726_c563,4.0
r8763_c563,5.0
r9192_c563,4.0
r9304_c563,4.0
r9479_c563,5.0
r9503_c563,3.0
r9534_c563,3.0
r9624_c563,5.0
r147_c564,2.0
r425_c564,2.0
r527_c564,5.0
r1659_c564,3.0
r2776_c564,2.0
r3080_c564,5.0
r3803_c564,1.0
r7273_c564,3.0
r7538_c564,4.0
r7738_c564,5.0
r7785_c564,3.0
r8028_c564,4.0
r8100_c564,2.0
r8831_c564,5.0
r9328_c564,4.0
r9336_c564,5.0
r9948_c564,4.0
r144_c565,4.0
r156_c565,5.0
r196_c565,3.0
r237_c565,3.0
r540_c565,5.0
r895_c565,4.0
r1030_c565,2.0
r1127_c565,4.0
r1258_c565,3.0
r1340_c565,5.0
r1500_c565,5.0
r2054_c565,3.0
r3258_c565,5.0
r3260_c565,2.0
r3297_c565,5.0
r3585_c565,5.0
r3708_c565,3.0
r3956_c565,3.0
r4297_c565,3.0
r4327_c565,5.0
r4380_c565,4.0
r4391_c565,3.0
r4652_c565,5.0
r5321_c565,3.0
r5409_c565,3.0
r5516_c565,4.0
r5537_c565,1.0
r5676_c565,4.0
r6272_c565,5.0
r6441_c565,4.0
r6747_c565,3.0
r6836_c565,3.0
r6945_c565,4.0
r8371_c565,2.0
r8431_c565,4.0
r8646_c565,3.0
r8849_c565,5.0
r8891_c565,5.0
r9030_c565,3.0
r9390_c565,3.0
r9414_c565,5.0
r9474_c565,1.0
r9475_c565,5.0
r9786_c565,5.0
r81_c566,1.0
r286_c566,2.0
r414_c566,4.0
r705_c566,5.0
r870_c566,2.0
r888_c566,2.0
r1181_c566,4.0
r1493_c566,2.0
r1656_c566,3.0
r2992_c566,1.0
r3531_c566,1.0
r3625_c566,1.0
r3841_c566,1.0
r4051_c566,5.0
r4652_c566,3.0
r4755_c566,3.0
r4901_c566,1.0
r4981_c566,1.0
r5503_c566,3.0
r5788_c566,2.0
r6674_c566,3.0
r8386_c566,3.0
r8598_c566,2.0
r9038_c566,1.0
r9260_c566,5.0
r9610_c566,2.0
r72_c567,3.0
r173_c567,3.0
r217_c567,5.0
r397_c567,2.0
r677_c567,4.0
r796_c567,3.0
r847_c567,4.0
r1088_c567,5.0
r1091_c567,3.0
r1726_c567,3.0
r2189_c567,3.0
r2612_c567,3.0
r2768_c567,3.0
r2777_c567,2.0
r3012_c567,3.0
r4229_c567,4.0
r4472_c567,3.0
r5265_c567,3.0
r5268_c567,3.0
r5332_c567,2.0
r5436_c567,1.0
r5735_c567,5.0
r6271_c567,3.0
r6529_c567,3.0
r6940_c567,5.0
r7240_c567,3.0
r7456_c567,5.0
r7624_c567,3.0
r7676_c567,3.0
r7853_c567,4.0
r7863_c567,2.0
r8200_c567,4.0
r8706_c567,3.0
r9038_c567,2.0
r9126_c567,3.0
r9491_c567,5.0
r9763_c567,3.0
r9766_c567,3.0
r9789_c567,3.0
r412_c568,1.0
r1386_c568,3.0
r1515_c568,2.0
r1773_c568,5.0
r2189_c568,5.0
r2253_c568,1.0
r4213_c568,3.0
r4861_c568,3.0
r5503_c568,5.0
r6584_c568,4.0
r7045_c568,5.0
r7205_c568,4.0
r7682_c568,4.0
r7868_c568,3.0
r8070_c568,2.0
r8649_c568,4.0
r8696_c568,5.0
r8857_c568,5.0
r9982_c568,1.0
r270_c569,4.0
r555_c569,3.0
r606_c569,4.0
r649_c569,5.0
r661_c569,3.0
r909_c569,4.0
r959_c569,5.0
r1208_c569,4.0
r1370_c569,2.0
r1394_c569,4.0
r1803_c569,5.0
r1862_c569,4.0
r2002_c569,3.0
r2011_c569,2.0
r2116_c569,4.0
r2202_c569,3.0
r2485_c569,4.0
r2524_c569,3.0
r2786_c569,5.0
r2960_c569,5.0
r2977_c569,4.0
r3112_c569,5.0
r3256_c569,5.0
r3297_c569,5.0
r3638_c569,5.0
r3838_c569,5.0
r4131_c569,5.0
r4148_c569,4.0
r4395_c569,5.0
r4466_c569,3.0
r4818_c569,4.0
r5025_c569,5.0
r5272_c569,3.0
r5336_c569,3.0
r5392_c569,3.0
r5406_c569,4.0
r5448_c569,4.0
r5546_c569,2.0
r5611_c569,3.0
r5763_c569,3.0
r6048_c569,4.0
r6154_c569,2.0
r6410_c569,5.0
r6626_c569,5.0
r6932_c569,4.0
r7099_c569,4.0
r7233_c569,4.0
r7717_c569,4.0
r8235_c569,5.0
r8255_c569,5.0
r8280_c569,3.0
r8725_c569,4.0
r9023_c569,5.0
r9093_c569,5.0
r9153_c569,4.0
r9741_c569,2.0
r9758_c569,4.0
r9817_c569,5.0
r9834_c569,3.0
r9927_c569,4.0
r9939_c569,4.0
r439_c570,5.0
r466_c570,3.0
r558_c570,2.0
r1033_c570,5.0
r1042_c570,5.0
r1308_c570,5.0
r1429_c570,3.0
r1667_c570,5.0
r1891_c570,5.0
r2001_c570,5.0
r2068_c570,5.0
r2333_c570,5.0
r2341_c570,4.0
r2387_c570,5.0
r2430_c570,2.0
r2627_c570,4.0
r2708_c570,5.0
r2718_c570,5.0
r2876_c570,4.0
r2945_c570,5.0
r3211_c570,5.0
r3277_c570,3.0
r3296_c570,5.0
r3299_c570,4.0
r3777_c570,3.0
r3803_c570,4.0
r4019_c570,5.0
r4081_c570,5.0
r4257_c570,5.0
r4333_c570,5.0
r4703_c570,2.0
r4725_c570,4.0
r4743_c570,3.0
r4765_c570,4.0
r4886_c570,5.0
r5234_c570,5.0
r5270_c570,5.0
r5315_c570,2.0
r5376_c570,4.0
r5457_c570,5.0
r5523_c570,5.0
r5524_c570,5.0
r5670_c570,5.0
r6433_c570,5.0
r6669_c570,5.0
r6755_c570,3.0
r7021_c570,5.0
r7172_c570,5.0
r7457_c570,4.0
r7779_c570,5.0
r7830_c570,4.0
r8001_c570,5.0
r8221_c570,5.0
r8266_c570,4.0
r8274_c570,5.0
r8343_c570,4.0
r8494_c570,5.0
r8550_c570,4.0
r8617_c570,5.0
r8679_c570,5.0
r8736_c570,5.0
r8740_c570,2.0
r8940_c570,5.0
r8942_c570,4.0
r9091_c570,5.0
r9098_c570,4.0
r9108_c570,4.0
r9437_c570,5.0
r9538_c570,5.0
r9571_c570,5.0
r9626_c570,4.0
r9695_c570,5.0
r9913_c570,4.0
r9948_c570,5.0
r16_c571,3.0
r177_c571,3.0
r192_c571,2.0
r237_c571,2.0
r372_c571,1.0
r373_c571,1.0
r455_c571,3.0
r560_c571,4.0
r562_c571,3.0
r1021_c571,5.0
r1140_c571,3.0
r1212_c571,3.0
r1449_c571,2.0
r1458_c571,3.0
r1719_c571,4.0
r1908_c571,2.0
r1983_c571,2.0
r1987_c571,1.0
r2360_c571,4.0
r2610_c571,4.0
r2836_c571,2.0
r3194_c571,4.0
r3282_c571,2.0
r3292_c571,3.0
r3309_c571,5.0
r3404_c571,3.0
r3465_c571,5.0
r3834_c571,2.0
r3936_c571,5.0
r3948_c571,2.0
r4085_c571,5.0
r4092_c571,2.0
r4460_c571,4.0
r4496_c571,2.0
r4603_c571,3.0
r4713_c571,5.0
r4725_c571,3.0
r4757_c571,3.0
r4915_c571,2.0
r4917_c571,5.0
r5005_c571,5.0
r5072_c571,3.0
r5495_c571,2.0
r5686_c571,3.0
r5716_c571,4.0
r5808_c571,4.0
r5812_c571,5.0
r6203_c571,5.0
r6368_c571,3.0
r6439_c571,3.0
r6464_c571,4.0
r6495_c571,4.0
r6712_c571,5.0
r6936_c571,1.0
r7084_c571,5.0
r7228_c571,5.0
r7232_c571,4.0
r7548_c571,2.0
r7717_c571,3.0
r7980_c571,5.0
r8000_c571,5.0
r8070_c571,3.0
r8136_c571,2.0
r8161_c571,1.0
r8416_c571,4.0
r8479_c571,3.0
r8522_c571,5.0
r8592_c571,3.0
r8619_c571,3.0
r8827_c571,4.0
r8901_c571,5.0
r8919_c571,4.0
r9041_c571,3.0
r9276_c571,3.0
r9296_c571,2.0
r9308_c571,4.0
r9409_c571,4.0
r9606_c571,4.0
r9620_c571,4.0
r9709_c571,4.0
r9757_c571,4.0
r9809_c571,5.0
r112_c572,3.0
r396_c572,3.0
r450_c572,3.0
r473_c572,3.0
r723_c572,2.0
r788_c572,2.0
r1363_c572,4.0
r2247_c572,3.0
r3229_c572,3.0
r3304_c572,3.0
r3316_c572,3.0
r3323_c572,2.0
r3551_c572,3.0
r3582_c572,3.0
r3786_c572,2.0
r3981_c572,3.0
r4527_c572,5.0
r4544_c572,2.0
r4634_c572,5.0
r4731_c572,3.0
r5737_c572,3.0
r5783_c572,5.0
r6058_c572,3.0
r6090_c572,3.0
r6212_c572,1.0
r6598_c572,3.0
r7205_c572,4.0
r7804_c572,2.0
r8522_c572,3.0
r9095_c572,2.0
r9395_c572,4.0
r70_c573,1.0
r137_c573,4.0
r149_c573,5.0
r278_c573,3.0
r298_c573,4.0
r386_c573,5.0
r503_c573,4.0
r572_c573,3.0
r959_c573,5.0
r1054_c573,5.0
r1110_c573,4.0
r1225_c573,5.0
r1325_c573,5.0
r1430_c573,5.0
r1433_c573,5.0
r1656_c573,5.0
r1660_c573,4.0
r1816_c573,3.0
r1833_c573,1.0
r1992_c573,4.0
r2036_c573,4.0
r2050_c573,5.0
r2079_c573,5.0
r2168_c573,2.0
r2462_c573,2.0
r2650_c573,5.0
r2800_c573,3.0
r2896_c573,4.0
r3107_c573,5.0
r3263_c573,5.0
r3351_c573,5.0
r3365_c573,4.0
r3845_c573,4.0
r3927_c573,5.0
r3935_c573,3.0
r4012_c573,5.0
r4301_c573,4.0
r4451_c573,4.0
r4597_c573,4.0
r4713_c573,5.0
r4783_c573,4.0
r5399_c573,2.0
r5408_c573,4.0
r5596_c573,5.0
r5793_c573,4.0
r5840_c573,5.0
r5916_c573,5.0
r6392_c573,3.0
r6409_c573,4.0
r6424_c573,5.0
r6603_c573,4.0
r6654_c573,4.0
r6685_c573,5.0
r6778_c573,4.0
r6786_c573,3.0
r6817_c573,4.0
r6854_c573,4.0
r6930_c573,4.0
r6954_c573,5.0
r7014_c573,5.0
r7122_c573,3.0
r7362_c573,5.0
r7399_c573,5.0
r7575_c573,3.0
r7596_c573,3.0
r7617_c573,4.0
r7774_c573,5.0
r7839_c573,5.0
r7978_c573,1.0
r8021_c573,4.0
r8217_c573,3.0
r8302_c573,3.0
r8367_c573,5.0
r8519_c573,4.0
r8539_c573,2.0
r8968_c573,5.0
r8982_c573,4.0
r9023_c573,4.0
r9118_c573,1.0
r9639_c573,4.0
r9730_c573,4.0
r9758_c573,2.0
r9876_c573,5.0
r1829_c574,5.0
r2524_c574,5.0
r3625_c574,3.0
r4046_c574,5.0
r4991_c574,5.0
r6110_c574,5.0
r6476_c574,4.0
r6640_c574,1.0
r6848_c574,3.0
r7015_c574,2.0
r7369_c574,5.0
r7817_c574,5.0
r8040_c574,4.0
r8817_c574,2.0
r8824_c574,5.0
r9319_c574,3.0
r135_c575,5.0
r473_c575,5.0
r488_c575,3.0
r492_c575,4.0
r603_c575,5.0
r682_c575,5.0
r705_c575,4.0
r906_c575,3.0
r1088_c575,3.0
r1210_c575,2.0
r1524_c575,3.0
r1657_c575,4.0
r1835_c575,4.0
r1850_c575,4.0
r1911_c575,4.0
r1993_c575,4.0
r2031_c575,4.0
r2142_c575,5.0
r2560_c575,3.0
r2716_c575,5.0
r2729_c575,5.0
r2775_c575,5.0
r2780_c575,5.0
r2825_c575,4.0
r2834_c575,3.0
r2857_c575,4.0
r2889_c575,5.0
r2921_c575,5.0
r2980_c575,5.0
r3032_c575,4.0
r3102_c575,4.0
r3495_c575,5.0
r3619_c575,4.0
r3661_c575,3.0
r3812_c575,4.0
r3828_c575,4.0
r4064_c575,4.0
r4176_c575,4.0
r4205_c575,3.0
r4255_c575,3.0
r4415_c575,4.0
r4619_c575,3.0
r4641_c575,5.0
r4675_c575,4.0
r4729_c575,5.0
r4952_c575,2.0
r5183_c575,5.0
r5444_c575,3.0
r5455_c575,4.0
r5485_c575,2.0
r5607_c575,4.0
r5645_c575,3.0
r5654_c575,5.0
r5665_c575,4.0
r5747_c575,5.0
r5799_c575,3.0
r5824_c575,3.0
r6421_c575,4.0
r6521_c575,4.0
r6606_c575,5.0
r6618_c575,4.0
r6868_c575,3.0
r6922_c575,4.0
r7107_c575,3.0
r7153_c575,5.0
r7286_c575,3.0
r7288_c575,3.0
r7322_c575,3.0
r7338_c575,4.0
r7403_c575,5.0
r7438_c575,2.0
r7763_c575,3.0
r7764_c575,5.0
r7784_c575,5.0
r7789_c575,4.0
r7792_c575,3.0
r7962_c575,2.0
r8024_c575,4.0
r8302_c575,3.0
r8724_c575,4.0
r8802_c575,4.0
r8852_c575,4.0
r9117_c575,5.0
r9165_c575,3.0
r9178_c575,5.0
r9412_c575,5.0
r9433_c575,4.0
r9708_c575,4.0
r9709_c575,5.0
r9778_c575,3.0
r5_c576,5.0
r132_c576,4.0
r289_c576,5.0
r370_c576,5.0
r422_c576,5.0
r480_c576,3.0
r684_c576,4.0
r916_c576,1.0
r930_c576,3.0
r1008_c576,3.0
r1128_c576,3.0
r1190_c576,5.0
r1250_c576,2.0
r1305_c576,5.0
r1483_c576,3.0
r1635_c576,4.0
r1762_c576,2.0
r1822_c576,4.0
r2056_c576,2.0
r2091_c576,4.0
r2175_c576,3.0
r2291_c576,2.0
r2321_c576,4.0
r2437_c576,2.0
r2478_c576,1.0
r2604_c576,5.0
r2659_c576,1.0
r2825_c576,5.0
r2850_c576,4.0
r2883_c576,4.0
r3177_c576,3.0
r3187_c576,1.0
r3714_c576,3.0
r3762_c576,5.0
r3780_c576,4.0
r3807_c576,4.0
r3830_c576,5.0
r3895_c576,5.0
r3937_c576,4.0
r4150_c576,4.0
r4276_c576,5.0
r4282_c576,4.0
r4487_c576,3.0
r4559_c576,3.0
r4567_c576,5.0
r4577_c576,3.0
r4671_c576,3.0
r4890_c576,5.0
r4932_c576,5.0
r5141_c576,5.0
r5197_c576,5.0
r5267_c576,4.0
r5335_c576,5.0
r5350_c576,1.0
r5435_c576,3.0
r5499_c576,3.0
r5561_c576,5.0
r5594_c576,5.0
r5625_c576,5.0
r5657_c576,3.0
r5831_c576,5.0
r6012_c576,5.0
r6244_c576,4.0
r6489_c576,3.0
r6529_c576,5.0
r6538_c576,2.0
r6544_c576,5.0
r6564_c576,2.0
r6644_c576,5.0
r6900_c576,3.0
r6947_c576,5.0
r6989_c576,3.0
